month,age_group,card_tpbuz_nm_2,amt
202410,50대,일식/수산물,24984661373
202410,50대,중식,8343297970
202410,50대,패스트푸드,8229846622
202410,50대,한식,85310241390
202410,60대+,간이주점,4196953836
202410,60대+,고기요리,28464840913
202410,60대+,디저트/음료,23088707309
202410,60대+,별식/퓨전요리,9685717227
202410,60대+,분식,9579711737
202410,60대+,양식,2327498740
202410,60대+,일식/수산물,22081785626
202410,60대+,중식,5309559487
202410,60대+,패스트푸드,3619089416
202410,60대+,한식,71282778144
202411,20대,간이주점,9592271051
202411,20대,고기요리,16164577504
202411,20대,디저트/음료,18034953422
202411,20대,별식/퓨전요리,5019924142
202411,20대,분식,4918287342
202411,20대,양식,2830834659
202411,20대,일식/수산물,7885525439
202411,20대,중식,3445861535
202411,20대,패스트푸드,6271934937
202411,20대,한식,30053385873
202411,30대,간이주점,11496253642
202411,30대,고기요리,28816583249
202411,30대,디저트/음료,31589217438
202411,30대,별식/퓨전요리,9369677036
202411,30대,분식,8834610850
202411,30대,양식,5620467021
202411,30대,일식/수산물,14944663124
202411,30대,중식,6825592854
202411,30대,패스트푸드,8648365394
202411,30대,한식,55133990846
202411,40대,간이주점,11789572777
202411,40대,고기요리,39131939622
202411,40대,디저트/음료,39903270577
202411,40대,별식/퓨전요리,12693790515
202411,40대,분식,13536128298
202411,40대,양식,6497973982
202411,40대,일식/수산물,20643730073
202411,40대,중식,9634536288
202411,40대,패스트푸드,10678687117
202411,40대,한식,73596586232
202411,50대,간이주점,8902399882
202411,50대,고기요리,38098465494
202411,50대,디저트/음료,33211000676
202411,50대,별식/퓨전요리,12719758448
202411,50대,분식,12478490504
202411,50대,양식,4274296930
202411,50대,일식/수산물,23929654474
202411,50대,중식,8125744663
202411,50대,패스트푸드,7788570250
202411,50대,한식,79052493248
202411,60대+,간이주점,3829471038
202411,60대+,고기요리,26496727005
202411,60대+,디저트/음료,21707098101
202411,60대+,별식/퓨전요리,9311256946
202411,60대+,분식,8159273698
202411,60대+,양식,2156670370
202411,60대+,일식/수산물,21392870936
202411,60대+,중식,5078771698
202411,60대+,패스트푸드,3419578085
202411,60대+,한식,65297071266
202412,20대,간이주점,9940995874
202412,20대,고기요리,16527171104
202412,20대,디저트/음료,18920786789
202412,20대,별식/퓨전요리,5352229645
202412,20대,분식,4833571736
202412,20대,양식,3547969654
202412,20대,일식/수산물,8443233478
202412,20대,중식,3527393434
202412,20대,패스트푸드,6189844794
202412,20대,한식,31143059661
202412,30대,간이주점,12157883939
202412,30대,고기요리,29773018082
202412,30대,디저트/음료,33329902213
202412,30대,별식/퓨전요리,10185653434
202412,30대,분식,8741897776
202412,30대,양식,7044868801
202412,30대,일식/수산물,16829537966
202412,30대,중식,7159161207
202412,30대,패스트푸드,8795068337
202412,30대,한식,57762600587
202412,40대,간이주점,12634288241
202412,40대,고기요리,41589315355
202412,40대,디저트/음료,41934271957
202412,40대,별식/퓨전요리,14209421924
202412,40대,분식,13424861016
202412,40대,양식,8597919603
202412,40대,일식/수산물,23829534240
202412,40대,중식,10113351067
202412,40대,패스트푸드,10970192387
202412,40대,한식,78762845480
202412,50대,간이주점,9645901578
202412,50대,고기요리,41495296060
202412,50대,디저트/음료,35371878297
202412,50대,별식/퓨전요리,14352801588
202412,50대,분식,12366839076
202412,50대,양식,5642441664
202412,50대,일식/수산물,28102634283
202412,50대,중식,8649960074
202412,50대,패스트푸드,8148692586
202412,50대,한식,84723940680
202412,60대+,간이주점,4121826574
202412,60대+,고기요리,30288802511
202412,60대+,디저트/음료,23669154807
202412,60대+,별식/퓨전요리,10797365091
202412,60대+,분식,8110729137
202412,60대+,양식,2773134146
202412,60대+,일식/수산물,24280604166
202412,60대+,중식,5429645572
202412,60대+,패스트푸드,3621396145
202412,60대+,한식,69645452669
202501,20대,간이주점,8762728482
202501,20대,고기요리,13944071022
202501,20대,디저트/음료,15754834338
202501,20대,별식/퓨전요리,4532741030
202501,20대,분식,3821111614
202501,20대,양식,2723227612
202501,20대,일식/수산물,6147821038
202501,20대,중식,3006378989
202501,20대,패스트푸드,5626560408
202501,20대,한식,25927805908
202501,30대,간이주점,10105196360
202501,30대,고기요리,25508342766
202501,30대,디저트/음료,29356371030
202501,30대,별식/퓨전요리,8878174657
202501,30대,분식,7407816249
202501,30대,양식,5601116844
202501,30대,일식/수산물,13320676257
202501,30대,중식,6211814803
202501,30대,패스트푸드,8339535039
202501,30대,한식,50723528214
202501,40대,간이주점,10125551096
202501,40대,고기요리,34140281735
202501,40대,디저트/음료,36420892751
202501,40대,별식/퓨전요리,12227310783
202501,40대,분식,11583396834
202501,40대,양식,7247726700
202501,40대,일식/수산물,18512376108
202501,40대,중식,9151129626
202501,40대,패스트푸드,10215514214
202501,40대,한식,68055553511
202501,50대,간이주점,7750485684
202501,50대,고기요리,33170397354
202501,50대,디저트/음료,30938851150
202501,50대,별식/퓨전요리,12044171198
202501,50대,분식,10765975224
202501,50대,양식,4628508619
202501,50대,일식/수산물,21532550687
202501,50대,중식,7789972812
202501,50대,패스트푸드,7524381245
202501,50대,한식,72460258165
202501,60대+,간이주점,3059797017
202501,60대+,고기요리,23429821345
202501,60대+,디저트/음료,20741334343
202501,60대+,별식/퓨전요리,8781665876
202501,60대+,분식,7101665724
202501,60대+,양식,2238832847
202501,60대+,일식/수산물,18614105649
202501,60대+,중식,4598707890
202501,60대+,패스트푸드,3273989564
202501,60대+,한식,58699624737
202502,20대,간이주점,7269061279
202502,20대,고기요리,12647076115
202502,20대,디저트/음료,14518959218
202502,20대,별식/퓨전요리,4045852155
202502,20대,분식,3593809192
202502,20대,양식,2594657381
202502,20대,일식/수산물,5344671203
202502,20대,중식,2862774614
202502,20대,패스트푸드,5266096182
202502,20대,한식,24125898451
202502,30대,간이주점,8820594297
202502,30대,고기요리,22910584258
202502,30대,디저트/음료,26392915044
202502,30대,별식/퓨전요리,7923233846
202502,30대,분식,6900720837
202502,30대,양식,5181483588
202502,30대,일식/수산물,11083651035
202502,30대,중식,5813254202
202502,30대,패스트푸드,7557800007
202502,30대,한식,49132789335
202502,40대,간이주점,9029979149
202502,40대,고기요리,30719893732
202502,40대,디저트/음료,32421900113
202502,40대,별식/퓨전요리,10930048023
202502,40대,분식,10832790632
202502,40대,양식,6410278188
202502,40대,일식/수산물,15504182050
202502,40대,중식,8143006130
202502,40대,패스트푸드,9270150575
202502,40대,한식,68632139948
202502,50대,간이주점,6828097155
202502,50대,고기요리,29403090149
202502,50대,디저트/음료,27187945849
202502,50대,별식/퓨전요리,10888688522
202502,50대,분식,9897945430
202502,50대,양식,4218253859
202502,50대,일식/수산물,17951478153
202502,50대,중식,6940525525
202502,50대,패스트푸드,6669213133
202502,50대,한식,69153284493
202502,60대+,간이주점,2840955479
202502,60대+,고기요리,20192210727
202502,60대+,디저트/음료,17796459878
202502,60대+,별식/퓨전요리,8140593412
202502,60대+,분식,6648817126
202502,60대+,양식,2061668416
202502,60대+,일식/수산물,15558111565
202502,60대+,중식,4296489712
202502,60대+,패스트푸드,2989357319
202502,60대+,한식,55406692627
202503,20대,간이주점,8681442504
202503,20대,고기요리,15387662057
202503,20대,디저트/음료,17469206108
202503,20대,별식/퓨전요리,4651312415
202503,20대,분식,4197949153
202503,20대,양식,2980697494
202503,20대,일식/수산물,6180987552
202503,20대,중식,3255676781
202503,20대,패스트푸드,6432974206
202503,20대,한식,29322366113
202503,30대,간이주점,10389510045
202503,30대,고기요리,27679293454
202503,30대,디저트/음료,32211913871
202503,30대,별식/퓨전요리,9246383829
202503,30대,분식,8235614598
202503,30대,양식,6012593582
202503,30대,일식/수산물,13515696445
202503,30대,중식,6573662776
202503,30대,패스트푸드,8964677098
202503,30대,한식,59312165344
202503,40대,간이주점,10828554626
202503,40대,고기요리,37154831436
202503,40대,디저트/음료,39583868247
202503,40대,별식/퓨전요리,12561417102
202503,40대,분식,12558420592
202503,40대,양식,7093536083
202503,40대,일식/수산물,18906117177
202503,40대,중식,9167847259
202503,40대,패스트푸드,10418234027
202503,40대,한식,81600740791
202503,50대,간이주점,8244630527
202503,50대,고기요리,35977748127
202503,50대,디저트/음료,32858351379
202503,50대,별식/퓨전요리,12528364529
202503,50대,분식,11996285332
202503,50대,양식,4690148403
202503,50대,일식/수산물,22017619255
202503,50대,중식,7784963803
202503,50대,패스트푸드,7768686333
202503,50대,한식,83300022317
202503,60대+,간이주점,3524708274
202503,60대+,고기요리,26063911610
202503,60대+,디저트/음료,22392045226
202503,60대+,별식/퓨전요리,9889494784
202503,60대+,분식,8629301901
202503,60대+,양식,2578357741
202503,60대+,일식/수산물,20026752615
202503,60대+,중식,4994916373
202503,60대+,패스트푸드,3603220661
202503,60대+,한식,69703246080
202504,20대,간이주점,7361824917
202504,20대,고기요리,14078318750
202504,20대,디저트/음료,16556278428
202504,20대,별식/퓨전요리,4219455874
202504,20대,분식,3974749047
202504,20대,양식,2688340243
202504,20대,일식/수산물,5530852546
202504,20대,중식,3033157638
202504,20대,패스트푸드,6380724160
202504,20대,한식,26411279483
202504,30대,간이주점,9971949769
202504,30대,고기요리,26613553872
202504,30대,디저트/음료,31378415287
202504,30대,별식/퓨전요리,8813535963
202504,30대,분식,8157044664
202504,30대,양식,5512259489
202504,30대,일식/수산물,12424903398
202504,30대,중식,6135755238
202504,30대,패스트푸드,8849567818
202504,30대,한식,56050919272
202504,40대,간이주점,10393183385
202504,40대,고기요리,35130819440
202504,40대,디저트/음료,39540626805
202504,40대,별식/퓨전요리,11860231752
202504,40대,분식,12574720238
202504,40대,양식,6339746202
202504,40대,일식/수산물,17357621042
202504,40대,중식,8482620741
202504,40대,패스트푸드,10569694205
202504,40대,한식,76992830944
202504,50대,간이주점,8008783306
202504,50대,고기요리,34125182270
202504,50대,디저트/음료,32901764542
202504,50대,별식/퓨전요리,11701892857
202504,50대,분식,12131843410
202504,50대,양식,4215554085
202504,50대,일식/수산물,20047095796
202504,50대,중식,7246830078
202504,50대,패스트푸드,7814477040
202504,50대,한식,79289892640
202504,60대+,간이주점,3368272234
202504,60대+,고기요리,24890097598
202504,60대+,디저트/음료,22402688622
202504,60대+,별식/퓨전요리,9315902655
202504,60대+,분식,8877671817
202504,60대+,양식,2359132344
202504,60대+,일식/수산물,18404679832
202504,60대+,중식,4671134368
202504,60대+,패스트푸드,3583695735
202504,60대+,한식,67598287554
202505,20대,간이주점,8483842797
202505,20대,고기요리,15404633210
202505,20대,디저트/음료,17819641231
202505,20대,별식/퓨전요리,4698609336
202505,20대,분식,4291536046
202505,20대,양식,3018871516
202505,20대,일식/수산물,6461651303
202505,20대,중식,3158910532
202505,20대,패스트푸드,6595952158
202505,20대,한식,29883174598
202505,30대,간이주점,10816761021
202505,30대,고기요리,29919728063
202505,30대,디저트/음료,33752530165
202505,30대,별식/퓨전요리,9698044167
202505,30대,분식,8921797752
202505,30대,양식,6372116505
202505,30대,일식/수산물,14540560952
202505,30대,중식,6660826338
202505,30대,패스트푸드,9434731078
202505,30대,한식,63733621348
202505,40대,간이주점,11281237766
202505,40대,고기요리,40035409055
202505,40대,디저트/음료,42182504537
202505,40대,별식/퓨전요리,13331900477
202505,40대,분식,13855495935
202505,40대,양식,7484391973
202505,40대,일식/수산물,20099232223
202505,40대,중식,9303733869
202505,40대,패스트푸드,11016349416
202505,40대,한식,85928747735
202505,50대,간이주점,8570100294
202505,50대,고기요리,38706975681
202505,50대,디저트/음료,35672235475
202505,50대,별식/퓨전요리,12650555819
202505,50대,분식,13392560660
202505,50대,양식,4919876148
202505,50대,일식/수산물,22339261294
202505,50대,중식,7869120655
202505,50대,패스트푸드,8160258797
202505,50대,한식,86131151452
202505,60대+,간이주점,3717987230
202505,60대+,고기요리,27999445824
202505,60대+,디저트/음료,24445648761
202505,60대+,별식/퓨전요리,9842210783
202505,60대+,분식,10020211182
202505,60대+,양식,2730796951
202505,60대+,일식/수산물,20174633027
202505,60대+,중식,5123180715
202505,60대+,패스트푸드,3871952293
202505,60대+,한식,72835754274
202506,20대,간이주점,7796689595
202506,20대,고기요리,13726182754
202506,20대,디저트/음료,17029988184
202506,20대,별식/퓨전요리,4192019991
202506,20대,분식,4013731340
202506,20대,양식,2667147887
202506,20대,일식/수산물,5608881522
202506,20대,중식,2964228374
202506,20대,패스트푸드,6184831983
202506,20대,한식,26406226923
202506,30대,간이주점,10438577603
202506,30대,고기요리,26703859667
202506,30대,디저트/음료,32213971452
202506,30대,별식/퓨전요리,8632058428
202506,30대,분식,8609677908
202506,30대,양식,5622009750
202506,30대,일식/수산물,12318777800
202506,30대,중식,6144347923
202506,30대,패스트푸드,8844727894
202506,30대,한식,55544266740
202506,40대,간이주점,10952388208
202506,40대,고기요리,35902269126
202506,40대,디저트/음료,40806250289
202506,40대,별식/퓨전요리,11688962402
202506,40대,분식,13237429366
202506,40대,양식,6507935759
202506,40대,일식/수산물,17324819293
202506,40대,중식,8715420916
202506,40대,패스트푸드,10371930916
202506,40대,한식,76455830354
202506,50대,간이주점,8379829132
202506,50대,고기요리,35684187968
202506,50대,디저트/음료,34329763054
202506,50대,별식/퓨전요리,11461719976
202506,50대,분식,13227544694
202506,50대,양식,4475632191
202506,50대,일식/수산물,20194050575
202506,50대,중식,7394273973
202506,50대,패스트푸드,7753517842
202506,50대,한식,79912524921
202506,60대+,간이주점,3612015099
202506,60대+,고기요리,26944262684
202506,60대+,디저트/음료,23335493639
202506,60대+,별식/퓨전요리,9101771271
202506,60대+,분식,10219840596
202506,60대+,양식,2642001651
202506,60대+,일식/수산물,18814192788
202506,60대+,중식,4794586089
202506,60대+,패스트푸드,3649535948
202506,60대+,한식,69563614236
202507,20대,간이주점,8215259490
202507,20대,고기요리,15313068278
202507,20대,디저트/음료,18708236713
202507,20대,별식/퓨전요리,5217959240
202507,20대,분식,4334105482
202507,20대,양식,2950495585
202507,20대,일식/수산물,5901990041
202507,20대,중식,3283913618
202507,20대,패스트푸드,6686508231
202507,20대,한식,28622213813
202507,30대,간이주점,11028431580
202507,30대,고기요리,28578243499
202507,30대,디저트/음료,33724959560
202507,30대,별식/퓨전요리,9455226427
202507,30대,분식,8659174897
202507,30대,양식,5869435443
202507,30대,일식/수산물,12830613403
202507,30대,중식,6604080671
202507,30대,패스트푸드,9457749913
202507,30대,한식,58192751538
202507,40대,간이주점,11730244429
202507,40대,고기요리,38833794847
202507,40대,디저트/음료,42628480112
202507,40대,별식/퓨전요리,12887476282
202507,40대,분식,13498450780
202507,40대,양식,7280874971
202507,40대,일식/수산물,18083605661
202507,40대,중식,9248557249
202507,40대,패스트푸드,11113065247
202507,40대,한식,82575715703
202507,50대,간이주점,9108549388
202507,50대,고기요리,39370555145
202507,50대,디저트/음료,36009952261
202507,50대,별식/퓨전요리,12657445582
202507,50대,분식,13810197888
202507,50대,양식,5027661423
202507,50대,일식/수산물,20907049896
202507,50대,중식,7817217713
202507,50대,패스트푸드,8446007466
202507,50대,한식,85962495392
202507,60대+,간이주점,3818034923
202507,60대+,고기요리,29500708647
202507,60대+,디저트/음료,24454236055
202507,60대+,별식/퓨전요리,9558789298
202507,60대+,분식,10486928191
202507,60대+,양식,2805178220
202507,60대+,일식/수산물,18828001134
202507,60대+,중식,4963010143
202507,60대+,패스트푸드,4024915434
202507,60대+,한식,73111908926
202508,20대,간이주점,8480781079
202508,20대,고기요리,15921793804
202508,20대,디저트/음료,20054951852
202508,20대,별식/퓨전요리,5593556400
202508,20대,분식,4541507773
202508,20대,양식,3256175883
202508,20대,일식/수산물,6962426912
202508,20대,중식,3516566584
202508,20대,패스트푸드,7567356075
202508,20대,한식,30904429217
202508,30대,간이주점,11106238259
202508,30대,고기요리,28840088778
202508,30대,디저트/음료,35602977060
202508,30대,별식/퓨전요리,10106011395
202508,30대,분식,9034266738
202508,30대,양식,6429709288
202508,30대,일식/수산물,14419244686
202508,30대,중식,6856603310
202508,30대,패스트푸드,10298652929
202508,30대,한식,62422202888
202508,40대,간이주점,11696708811
202508,40대,고기요리,38797672799
202508,40대,디저트/음료,43403292863
202508,40대,별식/퓨전요리,13513688371
202508,40대,분식,13657043455
202508,40대,양식,7723030538
202508,40대,일식/수산물,19681972476
202508,40대,중식,9351091763
202508,40대,패스트푸드,11948522463
202508,40대,한식,83049905747
202508,50대,간이주점,8916582110
202508,50대,고기요리,38989629148
202508,50대,디저트/음료,36365557587
202508,50대,별식/퓨전요리,13200157996
202508,50대,분식,13703107920
202508,50대,양식,5024593128
202508,50대,일식/수산물,22839400755
202508,50대,중식,7904902175
202508,50대,패스트푸드,8937806678
202508,50대,한식,86940791367
202508,60대+,간이주점,3823890793
202508,60대+,고기요리,29542533220
202508,60대+,디저트/음료,24843748871
202508,60대+,별식/퓨전요리,10232674964
202508,60대+,분식,10557139164
202508,60대+,양식,2884058855
202508,60대+,일식/수산물,20898969395
202508,60대+,중식,5138677559
202508,60대+,패스트푸드,4326037602
202508,60대+,한식,74516536959
202509,20대,간이주점,7956360754
202509,20대,고기요리,14352331746
202509,20대,디저트/음료,18194822619
202509,20대,별식/퓨전요리,5046522517
202509,20대,분식,4142836497
202509,20대,양식,2904242158
202509,20대,일식/수산물,6563713421
202509,20대,중식,3292906156
202509,20대,패스트푸드,7326512662
202509,20대,한식,29223260745
202509,30대,간이주점,10142054147
202509,30대,고기요리,26218846592
202509,30대,디저트/음료,32547440272
202509,30대,별식/퓨전요리,9365413034
202509,30대,분식,7972415121
202509,30대,양식,5658903352
202509,30대,일식/수산물,13611036735
202509,30대,중식,6184488000
202509,30대,패스트푸드,9409244960
202509,30대,한식,58682203214
202509,40대,간이주점,10579412956
202509,40대,고기요리,34242334268
202509,40대,디저트/음료,39668191480
202509,40대,별식/퓨전요리,12317929461
202509,40대,분식,11869306979
202509,40대,양식,6306576732
202509,40대,일식/수산물,18047935370
202509,40대,중식,8405475342
202509,40대,패스트푸드,10636579160
202509,40대,한식,78124531277
202509,50대,간이주점,8102023689
202509,50대,고기요리,33984224046
202509,50대,디저트/음료,33812352922
202509,50대,별식/퓨전요리,12393653245
202509,50대,분식,11850720544
202509,50대,양식,4377748422
202509,50대,일식/수산물,20798062707
202509,50대,중식,7200568814
202509,50대,패스트푸드,8188509027
202509,50대,한식,80434707663
202509,60대+,간이주점,3563367163
202509,60대+,고기요리,25921652191
202509,60대+,디저트/음료,24079063612
202509,60대+,별식/퓨전요리,9881793274
202509,60대+,분식,9154685165
202509,60대+,양식,2463515414
202509,60대+,일식/수산물,19817789624
202509,60대+,중식,4691146600
202509,60대+,패스트푸드,3888342864
202509,60대+,한식,70817787248
202510,20대,간이주점,8317031100
202510,20대,고기요리,15211454656
202510,20대,디저트/음료,19286783593
202510,20대,별식/퓨전요리,5470124896
202510,20대,분식,4329021866
202510,20대,양식,3095634022
202510,20대,일식/수산물,7294518212
202510,20대,중식,3547802833
202510,20대,패스트푸드,7712255979
202510,20대,한식,30504304437
202510,30대,간이주점,10990473026
202510,30대,고기요리,27254896625
202510,30대,디저트/음료,34054785013
202510,30대,별식/퓨전요리,10030688534
202510,30대,분식,8351979182
202510,30대,양식,6206302897
202510,30대,일식/수산물,14785707560
202510,30대,중식,6644296373
202510,30대,패스트푸드,9947268097
202510,30대,한식,60445944249
202510,40대,간이주점,11088102302
202510,40대,고기요리,35657138683
202510,40대,디저트/음료,41593953978
202510,40대,별식/퓨전요리,13230221820
202510,40대,분식,12396170195
202510,40대,양식,7011658834
202510,40대,일식/수산물,19724046116
202510,40대,중식,9065787416
202510,40대,패스트푸드,11629504398
202510,40대,한식,80412969479
202510,50대,간이주점,8363532028
202510,50대,고기요리,35651898412
202510,50대,디저트/음료,36326622221
202510,50대,별식/퓨전요리,13277309867
202510,50대,분식,12318963043
202510,50대,양식,4688523973
202510,50대,일식/수산물,23339302930
202510,50대,중식,7847645186
202510,50대,패스트푸드,8721838222
202510,50대,한식,84573033470
202510,60대+,간이주점,3720076192
202510,60대+,고기요리,27033259343
202510,60대+,디저트/음료,26454809660
202510,60대+,별식/퓨전요리,10597657527
202510,60대+,분식,9411393195
202510,60대+,양식,2622240712
202510,60대+,일식/수산물,22131743418
202510,60대+,중식,5166944163
202510,60대+,패스트푸드,4051250396
202510,60대+,한식,73586551065
202511,20대,간이주점,8070154200
202511,20대,고기요리,14468004174
202511,20대,디저트/음료,17785063349
202511,20대,별식/퓨전요리,5197691036
202511,20대,분식,4196947350
202511,20대,양식,2954294157
202511,20대,일식/수산물,7343608367
202511,20대,중식,3388628522
202511,20대,패스트푸드,7157575006
202511,20대,한식,29582555725
202511,30대,간이주점,10391345199
202511,30대,고기요리,25924182493
202511,30대,디저트/음료,31760626702
202511,30대,별식/퓨전요리,9512762490
202511,30대,분식,7922257470
202511,30대,양식,6203257938
202511,30대,일식/수산물,14116908292
202511,30대,중식,6300961555
202511,30대,패스트푸드,9350497000
202511,30대,한식,60885248917
202511,40대,간이주점,10288306228
202511,40대,고기요리,34197292373
202511,40대,디저트/음료,38411320717
202511,40대,별식/퓨전요리,12570129051
202511,40대,분식,11721100655
202511,40대,양식,6983267301
202511,40대,일식/수산물,18745956609
202511,40대,중식,8677719598
202511,40대,패스트푸드,10991270148
202511,40대,한식,81166339935
202511,50대,간이주점,7879184626
202511,50대,고기요리,34550608105
202511,50대,디저트/음료,33652630548
202511,50대,별식/퓨전요리,12773745692
202511,50대,분식,11549934542
202511,50대,양식,4662203124
202511,50대,일식/수산물,21938092013
202511,50대,중식,7473292673
202511,50대,패스트푸드,8306812887
202511,50대,한식,83446588556
202511,60대+,간이주점,3566683880
202511,60대+,고기요리,26322783509
202511,60대+,디저트/음료,23883800064
202511,60대+,별식/퓨전요리,10223512120
202511,60대+,분식,8708514955
202511,60대+,양식,2547276433
202511,60대+,일식/수산물,21114966098
202511,60대+,중식,4989250348
202511,60대+,패스트푸드,3898958239
202511,60대+,한식,73303247958
